"","X","id","tweet_id","candidate","tweet_created","sentiment","tweet_location","user_timezone","text","predictedLabel","actualLabel","maxEntPrediction","maxEntProbability","svmPrediction","svmProbability","glmnetPrediction","glmnetProbability","consensusCount","probabilityLabel","consensusLabel"
"6628",6628,6628,"629672735715692544","No candidate mentioned","2015-08-07 08:17:33 -0700","Negative","Canada","Eastern Time (US & Canada)","RT @paulisci: Comparing #macdebate to #GOPdebate, I think Canadians are the big winners tonight.",1,1,"1",1,"1",0.877655138869027,"1",0.868095115918286,3,1,1
"6629",6629,6629,"629672733228412928","No candidate mentioned","2015-08-07 08:17:33 -0700","Negative","","","RT @Politics_PR: #FoxNews insults candidates with awkward staging(video): http://t.co/YDLJHGHuvy #GOPdebate #p2 http://t.co/j1sAgVx8Ku",1,1,"1",1,"1",0.912816212658312,"1",0.867133419371488,3,1,1
"6632",6632,6632,"629672718326177792","No candidate mentioned","2015-08-07 08:17:29 -0700","Positive","Atlanta, Georgia","Eastern Time (US & Canada)","NYTimes: “It compels me to write a cluster of words I never imagined writing: hooray for Fox News.” #GOPdebate  http://t.co/zDJ3liGTAy",1,3,"3",1,"1",0.65675978157556,"1",0.687936063116837,2,3,1
"6633",6633,6633,"629672706712010752","Marco Rubio","2015-08-07 08:17:26 -0700","Positive","","","RT @foolsinthehalls: WOW! Even @marcorubio is saying we should be using E-Verify! @GOP are coming over to the Dems side! #GOPDebate",1,3,"3",0.999999999999999,"1",0.552936621497166,"1",0.683872394221414,2,3,1
"6636",6636,6636,"629672696704401408","Donald Trump","2015-08-07 08:17:24 -0700","Positive","","","RT @OhNoSheTwitnt: I'm surprised Trump doesn't use air quotes when he says ""president"" Obama. #GOPDebate",1,3,"3",0.999999578043044,"1",0.823684838482587,"1",0.876991992160387,2,3,1
"6637",6637,6637,"629672688777179136","No candidate mentioned","2015-08-07 08:17:22 -0700","Negative","","","RT @YoungBLKRepub: Liberals: Democrat Debate will be more interesting   Me: Yeah two 70 year old white socialists going at it, pretty inter…",1,1,"1",1,"1",0.832678465356948,"1",0.837664323520749,3,1,1
"6639",6639,6639,"629672675594493952","No candidate mentioned","2015-08-07 08:17:19 -0700","Negative","blanket fort with my pitbull","Pacific Time (US & Canada)","There's visual evidence of @DaisyJDog's thoughts on last night's debate, but I'm not posting a pic of dog crap at 8:16am. #GOPDebate",1,1,"1",1,"1",0.898533344401167,"1",0.88502212545695,3,1,1
"6641",6641,6641,"629672670796361728","No candidate mentioned","2015-08-07 08:17:18 -0700","Positive","Virginia","Eastern Time (US & Canada)",".@PFTCommenter's national recognition (&amp; hair) is the best thing to come out of the #GOPDebate http://t.co/kCjlyXBxvQ http://t.co/qM68cVQMvE",1,3,"3",0.997065347547337,"1",0.649337732580662,"1",0.642017487830707,2,3,1
"6647",6647,6647,"629672645643010048","No candidate mentioned","2015-08-07 08:17:12 -0700","Negative","","Mountain Time (US & Canada)","If only...18 months from now, debris from a crashed Republican party would wash up on a beach somewhere. #GOPDebate",1,1,"1",0.99868037140974,"1",0.900881073643269,"1",0.86532250430424,3,1,1
"6648",6648,6648,"629672644741218304","Ted Cruz","2015-08-07 08:17:11 -0700","Positive","","Mountain Time (US & Canada)","My personal front runners for #2016 : #Cruz #Carson #Trump #GOPDebate",3,3,"3",0.999999999999998,"3",0.638166160410346,"3",0.534160812481687,3,3,3
"6649",6649,6649,"629672643759747072","Donald Trump","2015-08-07 08:17:11 -0700","Negative","College Station, TX","Central Time (US & Canada)","In the aftermath of the #GOPDebate I’m inclined to say that the stage impressed me more than I thought. Except trump. His ride is ending.",1,1,"1",1,"1",0.849168762590193,"1",0.769723978408198,3,1,1
"6651",6651,6651,"629672629662822400","Donald Trump","2015-08-07 08:17:08 -0700","Negative","","","RT @Jacque_Isaacs: Who here is only a republican because it's politically convenient at the moment? #GOP2016debate #GOPDebate http://t.co/o…",1,1,"1",0.990135628809864,"1",0.939550791886356,"1",0.862683929706542,3,1,1
"6652",6652,6652,"629672626328219648","No candidate mentioned","2015-08-07 08:17:07 -0700","Negative","","","RT @Jamey_Giddens: You'd think GOP voters would demand more than this asinine ""I'm a man's man. I grab my cock, screw my wife &amp; love Jesus""…",1,1,"1",1,"1",0.874672631882939,"1",0.793287738101948,3,1,1
"6653",6653,6653,"629672625170743296","No candidate mentioned","2015-08-07 08:17:07 -0700","Positive","Austin, TX","Pacific Time (US & Canada)","@dcexaminer Hell no! I can think of about 5 GOP candidates she CANT beat. NOBODY fears @hillaryclinton anymore. #GOPDebate",1,3,"3",0.999999433838523,"1",0.80857845392821,"1",0.872369386423601,2,3,1
"6657",6657,6657,"629672615448301568","Jeb Bush","2015-08-07 08:17:04 -0700","Negative","","Eastern Time (US & Canada)","RT @PruneJuiceMedia: Jeb needs a reality check that it was HIS brother who messed up Iraq. Don’t put Obama on that. #GOPDebate",1,1,"1",1,"1",0.98058803886308,"1",0.909676590560013,3,1,1
"6662",6662,6662,"629672599879045120","Donald Trump","2015-08-07 08:17:01 -0700","Negative","Washington, DC","Eastern Time (US & Canada)","Big man child Donald Trump is mad at Megyn Kelly for calling out his garbage. #GOPDebate http://t.co/ck0vDCwBZW",1,1,"1",0.999918251560351,"1",0.93930872144588,"1",0.837784865735416,3,1,1
"6663",6663,6663,"629672594275483648","No candidate mentioned","2015-08-07 08:16:59 -0700","Negative","USA","Eastern Time (US & Canada)","Been on my mind all day. @megynkelly @FoxNews &amp; Chris Wallace you did a terrible job last night. You were losers of the night. #GOPDebate",1,1,"1",1,"1",0.877627818072761,"1",0.808062702172584,3,1,1
"6664",6664,6664,"629672594250203136","Donald Trump","2015-08-07 08:16:59 -0700","Positive","California<U+2740><U+25C4><U+2605><U+25BA><U+2740>Conservative","Arizona","Thank you Donald Trump ...  #GOPDebate  https://t.co/Cw81oP2bt4",3,3,"3",0.98091903363335,"3",0.560578195097391,"3",0.789979057117922,3,3,3
"6667",6667,6667,"629672590248906752","No candidate mentioned","2015-08-07 08:16:58 -0700","Negative","","Atlantic Time (Canada)","When will the GOP decide who moves up to the varsity debate and who goes down to the JV debate? #GOPDebate",1,1,"1",0.999999999999922,"1",0.894557272224377,"1",0.841391079394834,3,1,1
"6668",6668,6668,"629672587170349056","No candidate mentioned","2015-08-07 08:16:58 -0700","Negative","Washington, DC","Eastern Time (US & Canada)","""She was mean to me. Tried calling me sexist. I sure mansplained to her on how women should behave."" #GOPDebate  https://t.co/FuW1M1u2f9",1,1,"1",1,"1",0.93098045112052,"1",0.900692810677549,3,1,1
"6671",6671,6671,"629672580903862272","No candidate mentioned","2015-08-07 08:16:56 -0700","Negative","","Mountain Time (US & Canada)","RT @aebrennen: PSA:  The police have killed more unarmed and armed americans than ISIS.  Why dont we spend more than 20 secs talking about …",1,1,"1",1,"1",0.932687962907871,"1",0.866509723639189,3,1,1
"6672",6672,6672,"629672568711049216","Ben Carson","2015-08-07 08:16:53 -0700","Positive","Miami","Eastern Time (US & Canada)","Fifty-fifty% on ""the stupidity of the American voter"" .@RealBenCarson on @HillaryClinton at the #GOPDebate http://t.co/pkyjSglvFr",3,3,"3",0.998910646289224,"3",0.753388071198449,"3",0.506780786586615,3,3,3
"6673",6673,6673,"629672567243206656","No candidate mentioned","2015-08-07 08:16:53 -0700","Negative","","Eastern Time (US & Canada)","RT @aelmore: I tried to watch the debate, but instead I watched 10 millionaires play Who Grew Up the Poorest?"" #GOPDebate",1,1,"1",1,"1",0.915953489872634,"1",0.861275397887471,3,1,1
"6674",6674,6674,"629672567066882048","Ben Carson","2015-08-07 08:16:53 -0700","Positive","California","Pacific Time (US & Canada)","Dr. Ben Carson's Closing Statements at #GopDebate #2016Election https://t.co/0FqaLjoz3c via @YouTube",1,3,"3",0.999999367656369,"1",0.720450677856691,"1",0.826964003949804,2,3,1
"6675",6675,6675,"629672567016521728","Jeb Bush","2015-08-07 08:16:53 -0700","Negative","Mesquite, Nevada","Pacific Time (US & Canada)","RT @atdleft: Now @LetsTalkNevada: How poorly did @JebBush fare @ #GOPDebate? &amp; can @realDonaldTrump be stopped? http://t.co/oc22zjuRqM #Uni…",1,1,"1",0.999999841495913,"1",0.877788427720829,"1",0.818945400217857,3,1,1
"6676",6676,6676,"629672566685364224","No candidate mentioned","2015-08-07 08:16:53 -0700","Negative","NYC","Eastern Time (US & Canada)","@tamronhall @newsnation my takeaway from last nights #GOPDebate is,it's all  #smokeandmirrors pseudo-#RealityTV .  #clowncar full of idiots",1,1,"1",1,"1",0.926025502247286,"1",0.868642002144029,3,1,1
"6677",6677,6677,"629672550184951808","Ben Carson","2015-08-07 08:16:49 -0700","Negative","Decolonizing my mind","Eastern Time (US & Canada)","RT @AFickleLover_: Lol now the republican love Carson. Racism loves a Black man who submits! Let's stop now #GOPDebate",1,1,"1",0.999999727787837,"1",0.880685250677523,"1",0.68736672492627,3,1,1
"6678",6678,6678,"629672549408972800","Donald Trump","2015-08-07 08:16:49 -0700","Negative","","","RT @tamaraholder: This makes me laugh! https://t.co/03ypLNFagb #GOPDebate #DonaldTrump",1,1,"1",0.991490436219078,"1",0.877661940882976,"1",0.854281084238496,3,1,1
"6679",6679,6679,"629672543390158848","No candidate mentioned","2015-08-07 08:16:47 -0700","Negative","DC via FL via NY ","Eastern Time (US & Canada)","Topics left out of #GOPdebate: 5.) The debate was a “gun-free zone.” #GOPTBT",1,1,"1",0.999999999999972,"1",0.907559299742354,"1",0.85638839921686,3,1,1
"6680",6680,6680,"629672542928805888","Donald Trump","2015-08-07 08:16:47 -0700","Positive","Halifax, Nova Scotia, Canada","Mid-Atlantic","I loved it in the #GOPdebate when @realDonaldTrump said on 4 occasions he's used the laws of America to his advantage.",3,3,"3",0.999999999999127,"3",0.598302035418385,"3",0.615731113355219,3,3,3
"6681",6681,6681,"629672540806344704","Marco Rubio","2015-08-07 08:16:47 -0700","Negative","CALIFORNIA","Pacific Time (US & Canada)","Neither @marcorubio nor @JebBush defend #immigrants at #GOPDebate -#TNTVote #AINF #tlot #p2 #Latism #Florida #Miami https://t.co/7VLvRnX8sp",1,1,"1",0.999999999999603,"1",0.769929269889354,"1",0.731867094617057,3,1,1
"6683",6683,6683,"629672536427614208","No candidate mentioned","2015-08-07 08:16:46 -0700","Positive","London","Amsterdam","@FrankLuntz I think you did a great job with the panel, it was great to see hard questions being put forward @megynkelly #GOPDebate",3,3,"3",1,"3",0.86811825855385,"3",0.711250768503487,3,3,3
"6684",6684,6684,"629672536196841472","No candidate mentioned","2015-08-07 08:16:46 -0700","Negative","Noo Yawk Sitie","Eastern Time (US & Canada)","MANNIE WATCHING TEH #GOPDEBATE. DEY IZ ACTIN LIEK DUM GOGGIES.",1,1,"1",0.987306792888575,"1",0.861899492453577,"1",0.867525936386933,3,1,1
"6685",6685,6685,"629672534515036160","No candidate mentioned","2015-08-07 08:16:45 -0700","Negative","Baltimore, MD","","Neither moderator’s in yest’s #GOPDebate explicitly ref'd #BlackLivesMatter mvmnt,NO candidate ack.it http://t.co/dRy03TMgq5",1,1,"1",0.999999999866716,"1",0.893945128597783,"1",0.867839242205196,3,1,1
"6686",6686,6686,"629672527581827072","No candidate mentioned","2015-08-07 08:16:43 -0700","Negative","","Eastern Time (US & Canada)","RT @writewright7: #GOPDebate rivaled a grand production of a Ringling Brothers &amp; Barnum &amp; Bailey circus with 10 mudslinging elephants on pa…",1,1,"1",1,"1",0.895822270731464,"1",0.868775392388747,3,1,1
"6687",6687,6687,"629672527565090816","","2015-08-07 08:16:43 -0700","Positive","NoVA","Eastern Time (US & Canada)","Donated to @PPact in @JebBush name during the #GOPDebate. #StandwithPP #PlannedParenthood @monteiro http://t.co/XDjZV1tR9N",1,3,"3",0.998211822132641,"1",0.852896407797111,"1",0.867839242205196,2,3,1
"6688",6688,6688,"629672523530149888","Jeb Bush","2015-08-07 08:16:43 -0700","Negative","","","RT @WendyWinston4: Florida graduation rate was last when Bush left office #StrongPublicSchools #NEATruthSquad #GOPDebate (http://t.co/q6zBY…",1,1,"1",1,"1",0.911933517243243,"1",0.868487947333809,3,1,1
"6690",6690,6690,"629672518064951296","No candidate mentioned","2015-08-07 08:16:41 -0700","Negative","Mount Pleasant, Michigan","Quito","can't believe that actually happened last night (the #GOPDebate)",1,1,"1",0.999999999999944,"1",0.929493821539402,"1",0.862268532317079,3,1,1
"6691",6691,6691,"629672504445898752","Ted Cruz","2015-08-07 08:16:38 -0700","Positive","Central massachusetts","Eastern Time (US & Canada)","Is it jut me or is @tedcruz playing 3D chess in a room full of checkers players?  #gopdebate #tcot #p2",3,3,"3",0.999999999999612,"3",0.775461919856515,"1",0.579443727278016,2,3,3
"6692",6692,6692,"629672497760370688","No candidate mentioned","2015-08-07 08:16:36 -0700","Negative","Florida","Eastern Time (US & Canada)","The #GOPDebate Hangover Blues August 2015 Edition http://t.co/gYtgz2pT43 I should have posted a hangover cure to the drinking game...",1,1,"1",1,"1",0.930887152035464,"1",0.868642002144029,3,1,1
"6693",6693,6693,"629672496736940032","Donald Trump","2015-08-07 08:16:36 -0700","Negative","McDonough, GA","Tehran","RT @MikeMalinconico: @megynkelly @FoxNews @FoxNewsSunday @BretBaier not 1 of these ?'s 4 @realDonaldTrump #KellyFile #gopdebate #foxnews ht…",1,1,"1",1,"1",0.877725248086818,"1",0.824994638291315,3,1,1
"6694",6694,6694,"629672494790746112","Marco Rubio","2015-08-07 08:16:36 -0700","Positive","New York City","Eastern Time (US & Canada)","#GOPDebate Econ @MarcoRubio won @JebBush falters @GovMikeHuckabee exaggerates @GovChristie Good idea #SocialSecurity http://t.co/rJk8S4Hd6F",3,3,"3",0.99999999999968,"3",0.964287976266317,"3",0.766349869907528,3,3,3
"6696",6696,6696,"629672491594571776","No candidate mentioned","2015-08-07 08:16:35 -0700","Negative","Los Angeles","Pacific Time (US & Canada)","RT @NerdyWonka: Brother of the guy who almost plunged U.S. into a Great Depression is telling you the guy who fixed it is the problem  Amer…",1,1,"1",1,"1",0.859186275838783,"1",0.747426646786256,3,1,1
"6697",6697,6697,"629672486754496512","No candidate mentioned","2015-08-07 08:16:34 -0700","Negative","","Central Time (US & Canada)","RT @alittlestats: Fox Failed Statistics in Explaining Its G.O.P. Debate Decision http://t.co/JBZchd34wa #APStats #statschat #GOPDebate h/t …",1,1,"1",0.999999999999816,"1",0.906523426242501,"1",0.90011858025139,3,1,1
"6698",6698,6698,"629672485466861568","No candidate mentioned","2015-08-07 08:16:33 -0700","Negative","Atlanta","","Fox News was second rate last night. ""Fair and Balanced"" needs to be replaced with ""Agendas and Pandering"" Terrible job Fox! #GOPDebate",1,1,"1",1,"1",0.872583771829372,"1",0.863531302079126,3,1,1
"6699",6699,6699,"629672478193897472","Scott Walker","2015-08-07 08:16:32 -0700","Negative","","","RT @ShannonBream: Terminate the Iran deal on day one, put even more crippling sanctions in place, convince allies to do same - says @GovWal…",1,1,"1",1,"1",0.920787543886332,"1",0.870630805879476,3,1,1
"6700",6700,6700,"629672473970278400","Marco Rubio","2015-08-07 08:16:31 -0700","Positive","Charlottesville, VA","Eastern Time (US & Canada)","The only true contenders are #Rubio, #Bush, #Walker, and #Kasich. #Carly is really making the case to be the VP nominee, though. #GOPDebate",3,3,"3",1,"3",0.768432111809593,"1",0.556956616131435,2,3,3
"6702",6702,6702,"629672466558926848","Jeb Bush","2015-08-07 08:16:29 -0700","Positive","","","RT @UnitedCitizen01: @FOXNEWS #GOPdebate @megynkelly   I am PROUD of AMERICANS seeing THROUGH the BIAS, SETUP TRICK, PersonalAttacks, Favor…",1,3,"3",1,"1",0.763950618043729,"1",0.862535489517751,2,3,1
"6703",6703,6703,"629672455502610432","Jeb Bush","2015-08-07 08:16:26 -0700","Positive","Kenmore, WA","Alaska","2016 PREDICTION:   Clinton 43.0%  Bush 37.5%  Trump 18.9%   (millions don't vote b/c Bush is a RINO)  https://t.co/BDSp6iG77V  #GOPDebate",1,3,"3",0.999999999456295,"1",0.676263552450223,"1",0.678558216890531,2,3,1
"6704",6704,6704,"629672454038929408","No candidate mentioned","2015-08-07 08:16:26 -0700","Positive","","",".@brithume: ""I think we have a clear winner ... Carly Fiorina"" #GOPDebate #Carly2016 https://t.co/3JmYdIdcdf",3,3,"3",0.999999999999915,"3",0.982255683182186,"3",0.729358327596405,3,3,3
"6707",6707,6707,"629672432773697536","Marco Rubio","2015-08-07 08:16:21 -0700","Negative","Florida","Eastern Time (US & Canada)","#GOPDebate --&gt; Marco Rubio is rehashing his past Florida campaign speeches...Don't be fooled; owned by GOP Olde Guard!  He needs a real job!",1,1,"1",0.999999999724649,"1",0.735897043799931,"1",0.703158411383384,3,1,1
"6709",6709,6709,"629672430273847296","No candidate mentioned","2015-08-07 08:16:20 -0700","Negative","John Smith AKA Bazooka Joe","Central Time (US & Canada)","""...you once told a contestant on Celebrity Apprentice it would be a ""pretty picture"" to see her on her knees."" #GOPDebate",1,1,"1",1,"1",0.877349986825777,"1",0.87248632458288,3,1,1
